name,card_type,mana_color,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path
Sun Amphitheater,Structure,Radiant White,5,7,art/Radiant/Structure/Radiant_Structure_8.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Sun Amphitheater’ unfurling protective plates like petals, seen from a wide cinematic landscape. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_8.png
Saint Bridge,Structure,Radiant White,5,5,art/Radiant/Structure/Radiant_Structure_9.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Saint Bridge’ launching signal flares that arc across the sky, seen from a Dutch tilt mid‑action. The setting is haloed arches over mirrored stone, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_9.png
Faith Citadel,Structure,Radiant White,6,5,art/Radiant/Structure/Radiant_Structure_10.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Faith Citadel’ unfurling protective plates like petals, seen from a aerial top‑down sweep. The setting is high mountain passes above cloud oceans, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, reflected gold glints on polished surfaces. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_10.png
Saint Sanctum,Structure,Radiant White,3,5,art/Radiant/Structure/Radiant_Structure_11.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Saint Sanctum’ casting long shadows as its core awakens, seen from a intimate close‑up with shallow depth of field. The setting is wind‑carved alabaster spires at dawn, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, reflected gold glints on polished surfaces. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_11.png
Vow Spire,Structure,Radiant White,3,5,art/Radiant/Structure/Radiant_Structure_12.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Vow Spire’ venting steam through ornate chimneys, seen from a wide cinematic landscape. The setting is haloed arches over mirrored stone, colored with ivory, soft gold, cool pearl; feathered light scattering across armor, dust motes glittering in sunbeams. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_12.png
Crown Fountain,Structure,Radiant White,6,5,art/Radiant/Structure/Radiant_Structure_13.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Crown Fountain’ launching signal flares that arc across the sky, seen from a profile portrait with dramatic backlight. The setting is sun‑washed citadels with marble terraces, colored with ivory, soft gold, cool pearl; dust motes glittering in sunbeams, feathered light scattering across armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_13.png
Halo Amphitheater,Structure,Radiant White,4,4,art/Radiant/Structure/Radiant_Structure_14.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Halo Amphitheater’ activating a shield dome that refracts the landscape, seen from a ground‑level tracking shot. The setting is high mountain passes above cloud oceans, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, feathered light scattering across armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_14.png
Ivory Amphitheater,Structure,Radiant White,6,6,art/Radiant/Structure/Radiant_Structure_15.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Ivory Amphitheater’ unfurling protective plates like petals, seen from a ground‑level tracking shot. The setting is high mountain passes above cloud oceans, colored with ivory, soft gold, cool pearl; feathered light scattering across armor, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_15.png
Crown Sanctum,Structure,Radiant White,3,4,art/Radiant/Structure/Radiant_Structure_16.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Crown Sanctum’ projecting a beam skyward that scatters through clouds, seen from a low‑angle hero shot. The setting is high mountain passes above cloud oceans, colored with ivory, soft gold, cool pearl; soft lens bokeh from distant torches, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_16.png
Faith Gate,Structure,Radiant White,3,6,art/Radiant/Structure/Radiant_Structure_17.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Faith Gate’ ring gears turning as dust falls in sunbeams, seen from a intimate close‑up with shallow depth of field. The setting is wind‑carved alabaster spires at dawn, colored with ivory, soft gold, cool pearl; soft lens bokeh from distant torches, dust motes glittering in sunbeams. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_17.png
Saint Fountain,Structure,Radiant White,3,7,art/Radiant/Structure/Radiant_Structure_18.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Saint Fountain’ venting steam through ornate chimneys, seen from a low‑angle hero shot. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; dust motes glittering in sunbeams, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_18.png
Light Gate,Structure,Radiant White,5,5,art/Radiant/Structure/Radiant_Structure_19.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Light Gate’ channeling energy into surrounding pylons, seen from a intimate close‑up with shallow depth of field. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; reflected gold glints on polished surfaces, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_19.png
Aegis Gate,Structure,Radiant White,4,7,art/Radiant/Structure/Radiant_Structure_20.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Aegis Gate’ venting steam through ornate chimneys, seen from a intimate close‑up with shallow depth of field. The setting is high mountain passes above cloud oceans, colored with ivory, soft gold, cool pearl; soft lens bokeh from distant torches, reflected gold glints on polished surfaces. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_20.png
Crown Spire,Structure,Radiant White,4,5,art/Radiant/Structure/Radiant_Structure_21.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Crown Spire’ activating a shield dome that refracts the landscape, seen from a wide cinematic landscape. The setting is high mountain passes above cloud oceans, colored with ivory, soft gold, cool pearl; soft lens bokeh from distant torches, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_21.png
Aegis Fountain,Structure,Radiant White,3,4,art/Radiant/Structure/Radiant_Structure_22.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Aegis Fountain’ casting long shadows as its core awakens, seen from a intimate close‑up with shallow depth of field. The setting is haloed arches over mirrored stone, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_22.png
Ivory Gate,Structure,Radiant White,6,5,art/Radiant/Structure/Radiant_Structure_23.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Ivory Gate’ activating a shield dome that refracts the landscape, seen from a over‑the‑shoulder perspective. The setting is wind‑carved alabaster spires at dawn, colored with ivory, soft gold, cool pearl; soft lens bokeh from distant torches, dust motes glittering in sunbeams. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_23.png
Light Crown,Structure,Radiant White,2,5,art/Radiant/Structure/Radiant_Structure_24.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Light Crown’ unfurling protective plates like petals, seen from a dynamic three‑quarter view. The setting is haloed arches over mirrored stone, colored with ivory, soft gold, cool pearl; dust motes glittering in sunbeams, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_24.png
Dawn Cloister,Structure,Radiant White,6,5,art/Radiant/Structure/Radiant_Structure_25.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Dawn Cloister’ channeling energy into surrounding pylons, seen from a dynamic three‑quarter view. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; dust motes glittering in sunbeams, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_25.png
Faith Basilica,Structure,Radiant White,5,4,art/Radiant/Structure/Radiant_Structure_26.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Faith Basilica’ activating a shield dome that refracts the landscape, seen from a ground‑level tracking shot. The setting is haloed arches over mirrored stone, colored with ivory, soft gold, cool pearl; reflected gold glints on polished surfaces, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_26.png
Sun Basilica,Structure,Radiant White,3,6,art/Radiant/Structure/Radiant_Structure_27.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Sun Basilica’ ring gears turning as dust falls in sunbeams, seen from a profile portrait with dramatic backlight. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, soft lens bokeh from distant torches. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_27.png
Halo Bridge,Structure,Radiant White,2,5,art/Radiant/Structure/Radiant_Structure_28.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Halo Bridge’ pulsing with internal light that races along runes, seen from a over‑the‑shoulder perspective. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, feathered light scattering across armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_28.png
Dawn Fountain,Structure,Radiant White,5,6,art/Radiant/Structure/Radiant_Structure_29.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Dawn Fountain’ ring gears turning as dust falls in sunbeams, seen from a wide cinematic landscape. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; soft lens bokeh from distant torches, reflected gold glints on polished surfaces. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_29.png
Crown Gate,Structure,Radiant White,2,5,art/Radiant/Structure/Radiant_Structure_30.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Crown Gate’ venting steam through ornate chimneys, seen from a Dutch tilt mid‑action. The setting is wind‑carved alabaster spires at dawn, colored with ivory, soft gold, cool pearl; reflected gold glints on polished surfaces, dust motes glittering in sunbeams. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_30.png
Faith Fountain,Structure,Radiant White,2,4,art/Radiant/Structure/Radiant_Structure_31.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Faith Fountain’ unfurling protective plates like petals, seen from a dynamic three‑quarter view. The setting is wind‑carved alabaster spires at dawn, colored with ivory, soft gold, cool pearl; reflected gold glints on polished surfaces, feathered light scattering across armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_31.png
Light Fountain,Structure,Radiant White,3,5,art/Radiant/Structure/Radiant_Structure_32.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Light Fountain’ pulsing with internal light that races along runes, seen from a Dutch tilt mid‑action. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; soft lens bokeh from distant torches, feathered light scattering across armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_32.png
Aegis Crown,Structure,Radiant White,3,5,art/Radiant/Structure/Radiant_Structure_33.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Aegis Crown’ ring gears turning as dust falls in sunbeams, seen from a wide cinematic landscape. The setting is haloed arches over mirrored stone, colored with ivory, soft gold, cool pearl; dust motes glittering in sunbeams, gentle aureole halos and bloom. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_33.png
Halo Sanctum,Structure,Radiant White,2,6,art/Radiant/Structure/Radiant_Structure_34.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Halo Sanctum’ unfurling protective plates like petals, seen from a profile portrait with dramatic backlight. The setting is haloed arches over mirrored stone, colored with ivory, soft gold, cool pearl; gentle aureole halos and bloom, reflected gold glints on polished surfaces. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_34.png
Aegis Cloister,Structure,Radiant White,5,4,art/Radiant/Structure/Radiant_Structure_35.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Aegis Cloister’ opening a portal ring with concentric ripples of air, seen from a Dutch tilt mid‑action. The setting is wind‑carved alabaster spires at dawn, colored with ivory, soft gold, cool pearl; soft lens bokeh from distant torches, dust motes glittering in sunbeams. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_35.png
Vow Citadel,Structure,Radiant White,5,5,art/Radiant/Structure/Radiant_Structure_36.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Vow Citadel’ channeling energy into surrounding pylons, seen from a dynamic three‑quarter view. The setting is sun‑washed citadels with marble terraces, colored with ivory, soft gold, cool pearl; soft lens bokeh from distant torches, reflected gold glints on polished surfaces. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_36.png
Ivory Basilica,Structure,Radiant White,5,4,art/Radiant/Structure/Radiant_Structure_37.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Ivory Basilica’ projecting a beam skyward that scatters through clouds, seen from a aerial top‑down sweep. The setting is stained‑glass cloisters casting prismatic light, colored with ivory, soft gold, cool pearl; reflected gold glints on polished surfaces, feathered light scattering across armor. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_37.png
Dawn Basilica,Structure,Radiant White,3,7,art/Radiant/Structure/Radiant_Structure_38.png,frames/scifi_frame.png,icons/mana_radiant.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Radiant White mana structure ‘Dawn Basilica’ unfurling protective plates like petals, seen from a aerial top‑down sweep. The setting is wind‑carved alabaster spires at dawn, colored with ivory, soft gold, cool pearl; dust motes glittering in sunbeams, reflected gold glints on polished surfaces. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Radiant_Structure_38.png
