name,category,mana_color_style,mana_color_code,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path,card_set,frame_type,video_prompt,video_path
Gold Shard 1,ARTIFACT,Radiant Magic,RADIANT,3,4,art/RADIANT/ARTIFACT/artifact-radiant-125.png,frames/common_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Gold Shard 1, artifact type, radiant mana theme",output/artifact-radiant-125.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Gold Shard 1, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-125.mp4
Cosmic Crystal 1,ARTIFACT,Aether Magic,AETHER,3,4,art/AETHER/ARTIFACT/artifact-aether-126.png,frames/common_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Cosmic Crystal 1, artifact type, aether mana theme",output/artifact-aether-126.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Cosmic Crystal 1, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-126.mp4
Crystal Artifact,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-127.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Crystal Artifact, artifact type, azure mana theme",output/artifact-azure-127.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Crystal Artifact, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-127.mp4
Flame Stone,ARTIFACT,Crimson Magic,CRIMSON,3,4,art/CRIMSON/ARTIFACT/artifact-crimson-128.png,frames/common_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Flame Stone, artifact type, crimson mana theme",output/artifact-crimson-128.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Flame Stone, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-128.mp4
Grove Relic,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-129.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Grove Relic, artifact type, verdant mana theme",output/artifact-verdant-129.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Grove Relic, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-129.mp4
Night Tome,ARTIFACT,Obsidian Magic,OBSIDIAN,4,5,art/OBSIDIAN/ARTIFACT/artifact-obsidian-130.png,frames/rare_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Night Tome, artifact type, obsidian mana theme",output/artifact-obsidian-130.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Night Tome, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-130.mp4
Divine Orb 1,ARTIFACT,Radiant Magic,RADIANT,3,4,art/RADIANT/ARTIFACT/artifact-radiant-131.png,frames/common_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Divine Orb 1, artifact type, radiant mana theme",output/artifact-radiant-131.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Divine Orb 1, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-131.mp4
Spirit Orb,ARTIFACT,Aether Magic,AETHER,3,4,art/AETHER/ARTIFACT/artifact-aether-132.png,frames/common_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Spirit Orb, artifact type, aether mana theme",output/artifact-aether-132.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Spirit Orb, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-132.mp4
Crystal Tome,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-133.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Crystal Tome, artifact type, azure mana theme",output/artifact-azure-133.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Crystal Tome, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-133.mp4
Burn Artifact 1,ARTIFACT,Crimson Magic,CRIMSON,3,4,art/CRIMSON/ARTIFACT/artifact-crimson-134.png,frames/common_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Burn Artifact 1, artifact type, crimson mana theme",output/artifact-crimson-134.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Burn Artifact 1, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-134.mp4
Root Stone,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-135.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Root Stone, artifact type, verdant mana theme",output/artifact-verdant-135.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Root Stone, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-135.mp4
Shade Tome,ARTIFACT,Obsidian Magic,OBSIDIAN,5,6,art/OBSIDIAN/ARTIFACT/artifact-obsidian-136.png,frames/epic_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shade Tome, artifact type, obsidian mana theme",output/artifact-obsidian-136.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Shade Tome, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-136.mp4
Dawn Artifact,ARTIFACT,Radiant Magic,RADIANT,3,4,art/RADIANT/ARTIFACT/artifact-radiant-137.png,frames/common_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Dawn Artifact, artifact type, radiant mana theme",output/artifact-radiant-137.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Dawn Artifact, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-137.mp4
Mystic Relic,ARTIFACT,Aether Magic,AETHER,3,4,art/AETHER/ARTIFACT/artifact-aether-138.png,frames/common_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Mystic Relic, artifact type, aether mana theme",output/artifact-aether-138.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Mystic Relic, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-138.mp4
Wave Artifact,ARTIFACT,Azure Magic,AZURE,4,5,art/AZURE/ARTIFACT/artifact-azure-139.png,frames/rare_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Wave Artifact, artifact type, azure mana theme",output/artifact-azure-139.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Wave Artifact, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-139.mp4
Blaze Stone,ARTIFACT,Crimson Magic,CRIMSON,3,4,art/CRIMSON/ARTIFACT/artifact-crimson-140.png,frames/common_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Blaze Stone, artifact type, crimson mana theme",output/artifact-crimson-140.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Blaze Stone, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-140.mp4
Root Orb,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-141.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Root Orb, artifact type, verdant mana theme",output/artifact-verdant-141.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Root Orb, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-141.mp4
Black Shard,ARTIFACT,Obsidian Magic,OBSIDIAN,3,4,art/OBSIDIAN/ARTIFACT/artifact-obsidian-142.png,frames/common_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Black Shard, artifact type, obsidian mana theme",output/artifact-obsidian-142.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Black Shard, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-142.mp4
Gold Tome,ARTIFACT,Radiant Magic,RADIANT,3,4,art/RADIANT/ARTIFACT/artifact-radiant-143.png,frames/common_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Gold Tome, artifact type, radiant mana theme",output/artifact-radiant-143.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Gold Tome, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-143.mp4
Cosmic Tome 1,ARTIFACT,Aether Magic,AETHER,3,4,art/AETHER/ARTIFACT/artifact-aether-144.png,frames/common_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Cosmic Tome 1, artifact type, aether mana theme",output/artifact-aether-144.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Cosmic Tome 1, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-144.mp4
Flow Stone,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-145.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Flow Stone, artifact type, azure mana theme",output/artifact-azure-145.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Flow Stone, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-145.mp4
Forge Shard,ARTIFACT,Crimson Magic,CRIMSON,3,4,art/CRIMSON/ARTIFACT/artifact-crimson-146.png,frames/common_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Forge Shard, artifact type, crimson mana theme",output/artifact-crimson-146.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Forge Shard, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-146.mp4
Growth Relic,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-147.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Growth Relic, artifact type, verdant mana theme",output/artifact-verdant-147.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Growth Relic, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-147.mp4
Shade Tome 1,ARTIFACT,Obsidian Magic,OBSIDIAN,3,4,art/OBSIDIAN/ARTIFACT/artifact-obsidian-148.png,frames/common_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shade Tome 1, artifact type, obsidian mana theme",output/artifact-obsidian-148.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Shade Tome 1, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-148.mp4
Divine Artifact 1,ARTIFACT,Radiant Magic,RADIANT,3,4,art/RADIANT/ARTIFACT/artifact-radiant-149.png,frames/common_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Divine Artifact 1, artifact type, radiant mana theme",output/artifact-radiant-149.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Divine Artifact 1, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-149.mp4
Mystic Artifact,ARTIFACT,Aether Magic,AETHER,4,5,art/AETHER/ARTIFACT/artifact-aether-150.png,frames/rare_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Mystic Artifact, artifact type, aether mana theme",output/artifact-aether-150.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Mystic Artifact, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-150.mp4
Flow Orb 1,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-151.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Flow Orb 1, artifact type, azure mana theme",output/artifact-azure-151.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Flow Orb 1, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-151.mp4
Fire Artifact 1,ARTIFACT,Crimson Magic,CRIMSON,3,4,art/CRIMSON/ARTIFACT/artifact-crimson-152.png,frames/common_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Fire Artifact 1, artifact type, crimson mana theme",output/artifact-crimson-152.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Fire Artifact 1, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-152.mp4
Wild Shard,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-153.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Wild Shard, artifact type, verdant mana theme",output/artifact-verdant-153.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Wild Shard, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-153.mp4
Night Orb,ARTIFACT,Obsidian Magic,OBSIDIAN,3,4,art/OBSIDIAN/ARTIFACT/artifact-obsidian-154.png,frames/common_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Night Orb, artifact type, obsidian mana theme",output/artifact-obsidian-154.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Night Orb, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-154.mp4
Light Relic 1,ARTIFACT,Radiant Magic,RADIANT,3,4,art/RADIANT/ARTIFACT/artifact-radiant-155.png,frames/common_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Light Relic 1, artifact type, radiant mana theme",output/artifact-radiant-155.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Light Relic 1, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-155.mp4
Ethereal Shard 1,ARTIFACT,Aether Magic,AETHER,3,4,art/AETHER/ARTIFACT/artifact-aether-156.png,frames/common_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Ethereal Shard 1, artifact type, aether mana theme",output/artifact-aether-156.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Ethereal Shard 1, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-156.mp4
Water Relic,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-157.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Water Relic, artifact type, azure mana theme",output/artifact-azure-157.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Water Relic, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-157.mp4
Blaze Orb,ARTIFACT,Crimson Magic,CRIMSON,3,4,art/CRIMSON/ARTIFACT/artifact-crimson-158.png,frames/common_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Blaze Orb, artifact type, crimson mana theme",output/artifact-crimson-158.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Blaze Orb, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-158.mp4
Root Orb 1,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-159.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Root Orb 1, artifact type, verdant mana theme",output/artifact-verdant-159.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Root Orb 1, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-159.mp4
Shade Shard,ARTIFACT,Obsidian Magic,OBSIDIAN,3,4,art/OBSIDIAN/ARTIFACT/artifact-obsidian-160.png,frames/common_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shade Shard, artifact type, obsidian mana theme",output/artifact-obsidian-160.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Shade Shard, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-160.mp4
Dawn Crystal,ARTIFACT,Radiant Magic,RADIANT,4,5,art/RADIANT/ARTIFACT/artifact-radiant-161.png,frames/rare_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Dawn Crystal, artifact type, radiant mana theme",output/artifact-radiant-161.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Dawn Crystal, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-161.mp4
Mystic Relic 1,ARTIFACT,Aether Magic,AETHER,3,4,art/AETHER/ARTIFACT/artifact-aether-162.png,frames/common_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Mystic Relic 1, artifact type, aether mana theme",output/artifact-aether-162.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Mystic Relic 1, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-162.mp4
Tide Crystal,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-163.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Tide Crystal, artifact type, azure mana theme",output/artifact-azure-163.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Tide Crystal, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-163.mp4
Ember Artifact 2,ARTIFACT,Crimson Magic,CRIMSON,3,4,art/CRIMSON/ARTIFACT/artifact-crimson-164.png,frames/common_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Ember Artifact 2, artifact type, crimson mana theme",output/artifact-crimson-164.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Ember Artifact 2, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-164.mp4
Grove Crystal 2,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-165.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Grove Crystal 2, artifact type, verdant mana theme",output/artifact-verdant-165.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Grove Crystal 2, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-165.mp4
Black Stone,ARTIFACT,Obsidian Magic,OBSIDIAN,3,4,art/OBSIDIAN/ARTIFACT/artifact-obsidian-166.png,frames/common_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Black Stone, artifact type, obsidian mana theme",output/artifact-obsidian-166.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Black Stone, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-166.mp4
Pure Relic,ARTIFACT,Radiant Magic,RADIANT,3,4,art/RADIANT/ARTIFACT/artifact-radiant-167.png,frames/common_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Pure Relic, artifact type, radiant mana theme",output/artifact-radiant-167.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Pure Relic, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-167.mp4
Cosmic Tome 2,ARTIFACT,Aether Magic,AETHER,3,4,art/AETHER/ARTIFACT/artifact-aether-168.png,frames/common_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Cosmic Tome 2, artifact type, aether mana theme",output/artifact-aether-168.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Cosmic Tome 2, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-168.mp4
Wave Orb 1,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-169.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Wave Orb 1, artifact type, azure mana theme",output/artifact-azure-169.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Wave Orb 1, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-169.mp4
Flame Relic,ARTIFACT,Crimson Magic,CRIMSON,3,4,art/CRIMSON/ARTIFACT/artifact-crimson-170.png,frames/common_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Flame Relic, artifact type, crimson mana theme",output/artifact-crimson-170.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Flame Relic, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-170.mp4
Growth Artifact 1,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-171.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Growth Artifact 1, artifact type, verdant mana theme",output/artifact-verdant-171.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Growth Artifact 1, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-171.mp4
Void Shard 1,ARTIFACT,Obsidian Magic,OBSIDIAN,3,4,art/OBSIDIAN/ARTIFACT/artifact-obsidian-172.png,frames/common_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Void Shard 1, artifact type, obsidian mana theme",output/artifact-obsidian-172.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Void Shard 1, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-172.mp4
Bright Crystal,ARTIFACT,Radiant Magic,RADIANT,4,5,art/RADIANT/ARTIFACT/artifact-radiant-173.png,frames/rare_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Bright Crystal, artifact type, radiant mana theme",output/artifact-radiant-173.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Bright Crystal, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-173.mp4
Mystic Artifact 1,ARTIFACT,Aether Magic,AETHER,3,4,art/AETHER/ARTIFACT/artifact-aether-174.png,frames/common_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Mystic Artifact 1, artifact type, aether mana theme",output/artifact-aether-174.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Mystic Artifact 1, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-174.mp4
Frost Relic 1,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-175.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Frost Relic 1, artifact type, azure mana theme",output/artifact-azure-175.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Frost Relic 1, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-175.mp4
Ember Tome,ARTIFACT,Crimson Magic,CRIMSON,4,5,art/CRIMSON/ARTIFACT/artifact-crimson-176.png,frames/rare_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Ember Tome, artifact type, crimson mana theme",output/artifact-crimson-176.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Ember Tome, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-176.mp4
Wild Tome,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-177.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Wild Tome, artifact type, verdant mana theme",output/artifact-verdant-177.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Wild Tome, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-177.mp4
Shade Shard 1,ARTIFACT,Obsidian Magic,OBSIDIAN,4,5,art/OBSIDIAN/ARTIFACT/artifact-obsidian-178.png,frames/rare_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shade Shard 1, artifact type, obsidian mana theme",output/artifact-obsidian-178.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Shade Shard 1, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-178.mp4
Pure Stone,ARTIFACT,Radiant Magic,RADIANT,3,4,art/RADIANT/ARTIFACT/artifact-radiant-179.png,frames/common_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Pure Stone, artifact type, radiant mana theme",output/artifact-radiant-179.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Pure Stone, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-179.mp4
Ethereal Shard 2,ARTIFACT,Aether Magic,AETHER,3,4,art/AETHER/ARTIFACT/artifact-aether-180.png,frames/common_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Ethereal Shard 2, artifact type, aether mana theme",output/artifact-aether-180.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Ethereal Shard 2, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-180.mp4
Crystal Tome 1,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-181.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Crystal Tome 1, artifact type, azure mana theme",output/artifact-azure-181.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Crystal Tome 1, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-181.mp4
Ember Orb,ARTIFACT,Crimson Magic,CRIMSON,4,5,art/CRIMSON/ARTIFACT/artifact-crimson-182.png,frames/rare_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Ember Orb, artifact type, crimson mana theme",output/artifact-crimson-182.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Ember Orb, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-182.mp4
Growth Crystal 1,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-183.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Growth Crystal 1, artifact type, verdant mana theme",output/artifact-verdant-183.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Growth Crystal 1, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-183.mp4
Night Shard,ARTIFACT,Obsidian Magic,OBSIDIAN,3,4,art/OBSIDIAN/ARTIFACT/artifact-obsidian-184.png,frames/common_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Night Shard, artifact type, obsidian mana theme",output/artifact-obsidian-184.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Night Shard, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-184.mp4
Gold Artifact,ARTIFACT,Radiant Magic,RADIANT,3,4,art/RADIANT/ARTIFACT/artifact-radiant-185.png,frames/common_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Gold Artifact, artifact type, radiant mana theme",output/artifact-radiant-185.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Gold Artifact, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-185.mp4
Cosmic Orb,ARTIFACT,Aether Magic,AETHER,3,4,art/AETHER/ARTIFACT/artifact-aether-186.png,frames/common_artifact_frame.png,icons/mana_aether.png,"Epic fantasy card art for Cosmic Orb, artifact type, aether mana theme",output/artifact-aether-186.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Cosmic Orb, subtle magical effects, 3-second loop",videos/artifact/artifact-aether-186.mp4
Water Tome,ARTIFACT,Azure Magic,AZURE,3,4,art/AZURE/ARTIFACT/artifact-azure-187.png,frames/common_artifact_frame.png,icons/mana_azure.png,"Epic fantasy card art for Water Tome, artifact type, azure mana theme",output/artifact-azure-187.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Water Tome, subtle magical effects, 3-second loop",videos/artifact/artifact-azure-187.mp4
Ember Tome 1,ARTIFACT,Crimson Magic,CRIMSON,3,4,art/CRIMSON/ARTIFACT/artifact-crimson-188.png,frames/common_artifact_frame.png,icons/mana_crimson.png,"Epic fantasy card art for Ember Tome 1, artifact type, crimson mana theme",output/artifact-crimson-188.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Ember Tome 1, subtle magical effects, 3-second loop",videos/artifact/artifact-crimson-188.mp4
Wild Tome 1,ARTIFACT,Verdant Magic,VERDANT,3,4,art/VERDANT/ARTIFACT/artifact-verdant-189.png,frames/common_artifact_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Wild Tome 1, artifact type, verdant mana theme",output/artifact-verdant-189.png,Open Portal Enhanced,rare_artifact_frame,"Animated version of Wild Tome 1, subtle magical effects, 3-second loop",videos/artifact/artifact-verdant-189.mp4
Night Artifact,ARTIFACT,Obsidian Magic,OBSIDIAN,3,4,art/OBSIDIAN/ARTIFACT/artifact-obsidian-190.png,frames/common_artifact_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Night Artifact, artifact type, obsidian mana theme",output/artifact-obsidian-190.png,Open Portal Enhanced,epic_artifact_frame,"Animated version of Night Artifact, subtle magical effects, 3-second loop",videos/artifact/artifact-obsidian-190.mp4
Pure Tome 1,ARTIFACT,Radiant Magic,RADIANT,4,5,art/RADIANT/ARTIFACT/artifact-radiant-191.png,frames/rare_artifact_frame.png,icons/mana_radiant.png,"Epic fantasy card art for Pure Tome 1, artifact type, radiant mana theme",output/artifact-radiant-191.png,Open Portal Enhanced,common_artifact_frame,"Animated version of Pure Tome 1, subtle magical effects, 3-second loop",videos/artifact/artifact-radiant-191.mp4
