name,category,mana_color_style,mana_color_code,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path,card_set
Ouro Warden,CREATURE,Quantum Gold,AETHER,3,1,art/Quantum/Creature/Quantum_Creature_7.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Ouro Warden’ coiling to strike with tense musculature, seen from a wide cinematic landscape. The setting is broken ringworld segments over a twilight sea, colored with antique gold, violet undertones, prismatic edges; soft diffraction rainbows on metal, fractured afterimages trailing motion. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_7.png,Open Portal
Clock Warden,CREATURE,Quantum Gold,AETHER,5,1,art/Quantum/Creature/Quantum_Creature_8.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Clock Warden’ landing from a leap, dust pluming around the impact, seen from a ground‑level tracking shot. The setting is mechanical orreries above star-lit deserts, colored with antique gold, violet undertones, prismatic edges; soft diffraction rainbows on metal, glints bending around edges like lensing. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_8.png,Open Portal
Chrono Runner,CREATURE,Quantum Gold,AETHER,4,1,art/Quantum/Creature/Quantum_Creature_9.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Chrono Runner’ raising a shielded limb against incoming force, seen from a dynamic three‑quarter view. The setting is broken ringworld segments over a twilight sea, colored with antique gold, violet undertones, prismatic edges; glints bending around edges like lensing, fractured afterimages trailing motion. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_9.png,Open Portal
Rift Oracle,CREATURE,Quantum Gold,AETHER,6,2,art/Quantum/Creature/Quantum_Creature_10.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Rift Oracle’ emerging from mist with eyes igniting, seen from a aerial top‑down sweep. The setting is spiral stair voids between moments, colored with antique gold, violet undertones, prismatic edges; time-lapse star streaks in the sky, fractured afterimages trailing motion. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_10.png,Open Portal
Chrono Oracle,CREATURE,Quantum Gold,AETHER,4,1,art/Quantum/Creature/Quantum_Creature_11.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Chrono Oracle’ stalking forward with predatory focus, seen from a low‑angle hero shot. The setting is mechanical orreries above star-lit deserts, colored with antique gold, violet undertones, prismatic edges; shimmering dust arcs frozen mid‑spin, soft diffraction rainbows on metal. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_11.png,Open Portal
Quantum Savant,CREATURE,Quantum Gold,AETHER,7,3,art/Quantum/Creature/Quantum_Creature_12.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Quantum Savant’ bracing amid a shockwave rippling across the terrain, seen from a over‑the‑shoulder perspective. The setting is mechanical orreries above star-lit deserts, colored with antique gold, violet undertones, prismatic edges; soft diffraction rainbows on metal, shimmering dust arcs frozen mid‑spin. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_12.png,Open Portal
Paradox Seer,CREATURE,Quantum Gold,AETHER,7,3,art/Quantum/Creature/Quantum_Creature_13.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Paradox Seer’ bracing amid a shockwave rippling across the terrain, seen from a over‑the‑shoulder perspective. The setting is floating islands tangled in time rifts, colored with antique gold, violet undertones, prismatic edges; glints bending around edges like lensing, time-lapse star streaks in the sky. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_13.png,Open Portal
Echo Wanderer,CREATURE,Quantum Gold,AETHER,5,1,art/Quantum/Creature/Quantum_Creature_14.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Echo Wanderer’ coiling to strike with tense musculature, seen from a low‑angle hero shot. The setting is floating islands tangled in time rifts, colored with antique gold, violet undertones, prismatic edges; fractured afterimages trailing motion, time-lapse star streaks in the sky. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_14.png,Open Portal
Ouro Mantis,CREATURE,Quantum Gold,AETHER,7,3,art/Quantum/Creature/Quantum_Creature_15.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Ouro Mantis’ raising a shielded limb against incoming force, seen from a wide cinematic landscape. The setting is ancient clockwork amphitheaters, colored with antique gold, violet undertones, prismatic edges; fractured afterimages trailing motion, time-lapse star streaks in the sky. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_15.png,Open Portal
Echo Myrmidon,CREATURE,Quantum Gold,AETHER,7,3,art/Quantum/Creature/Quantum_Creature_16.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Echo Myrmidon’ coiling to strike with tense musculature, seen from a profile portrait with dramatic backlight. The setting is floating islands tangled in time rifts, colored with antique gold, violet undertones, prismatic edges; time-lapse star streaks in the sky, shimmering dust arcs frozen mid‑spin. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_16.png,Open Portal
Ouro Wanderer,CREATURE,Quantum Gold,AETHER,3,1,art/Quantum/Creature/Quantum_Creature_17.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Ouro Wanderer’ guarding a relic as light rakes across armor, seen from a over‑the‑shoulder perspective. The setting is broken ringworld segments over a twilight sea, colored with antique gold, violet undertones, prismatic edges; time-lapse star streaks in the sky, fractured afterimages trailing motion. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_17.png,Open Portal
Anomaly Runner,CREATURE,Quantum Gold,AETHER,4,1,art/Quantum/Creature/Quantum_Creature_18.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Anomaly Runner’ guarding a relic as light rakes across armor, seen from a Dutch tilt mid‑action. The setting is broken ringworld segments over a twilight sea, colored with antique gold, violet undertones, prismatic edges; glints bending around edges like lensing, shimmering dust arcs frozen mid‑spin. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_18.png,Open Portal
Chrono Seer,CREATURE,Quantum Gold,AETHER,7,3,art/Quantum/Creature/Quantum_Creature_19.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Chrono Seer’ roaring into the wind as particles whirl, seen from a profile portrait with dramatic backlight. The setting is mechanical orreries above star-lit deserts, colored with antique gold, violet undertones, prismatic edges; shimmering dust arcs frozen mid‑spin, fractured afterimages trailing motion. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_19.png,Open Portal
Clock Wanderer,CREATURE,Quantum Gold,AETHER,5,1,art/Quantum/Creature/Quantum_Creature_20.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Clock Wanderer’ unfurling wings in a thunderous blast, seen from a profile portrait with dramatic backlight. The setting is ancient clockwork amphitheaters, colored with antique gold, violet undertones, prismatic edges; time-lapse star streaks in the sky, shimmering dust arcs frozen mid‑spin. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_20.png,Open Portal
Quantum Chimera,CREATURE,Quantum Gold,AETHER,7,3,art/Quantum/Creature/Quantum_Creature_21.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Quantum Chimera’ emerging from mist with eyes igniting, seen from a Dutch tilt mid‑action. The setting is spiral stair voids between moments, colored with antique gold, violet undertones, prismatic edges; time-lapse star streaks in the sky, shimmering dust arcs frozen mid‑spin. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_21.png,Open Portal
Paradox Sphinx,CREATURE,Quantum Gold,AETHER,3,1,art/Quantum/Creature/Quantum_Creature_22.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Paradox Sphinx’ roaring into the wind as particles whirl, seen from a aerial top‑down sweep. The setting is mirage dunes with looping footprints, colored with antique gold, violet undertones, prismatic edges; time-lapse star streaks in the sky, shimmering dust arcs frozen mid‑spin. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_22.png,Open Portal
Clock Chimera,CREATURE,Quantum Gold,AETHER,6,2,art/Quantum/Creature/Quantum_Creature_23.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Clock Chimera’ unfurling wings in a thunderous blast, seen from a over‑the‑shoulder perspective. The setting is spiral stair voids between moments, colored with antique gold, violet undertones, prismatic edges; time-lapse star streaks in the sky, shimmering dust arcs frozen mid‑spin. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_23.png,Open Portal
Phase Seer,CREATURE,Quantum Gold,AETHER,4,1,art/Quantum/Creature/Quantum_Creature_24.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Phase Seer’ guarding a relic as light rakes across armor, seen from a Dutch tilt mid‑action. The setting is broken ringworld segments over a twilight sea, colored with antique gold, violet undertones, prismatic edges; soft diffraction rainbows on metal, shimmering dust arcs frozen mid‑spin. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_24.png,Open Portal
Phase Mantis,CREATURE,Quantum Gold,AETHER,4,1,art/Quantum/Creature/Quantum_Creature_25.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Phase Mantis’ raising a shielded limb against incoming force, seen from a profile portrait with dramatic backlight. The setting is floating islands tangled in time rifts, colored with antique gold, violet undertones, prismatic edges; time-lapse star streaks in the sky, shimmering dust arcs frozen mid‑spin. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_25.png,Open Portal
Echo Oracle,CREATURE,Quantum Gold,AETHER,4,1,art/Quantum/Creature/Quantum_Creature_26.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Echo Oracle’ coiling to strike with tense musculature, seen from a ground‑level tracking shot. The setting is floating islands tangled in time rifts, colored with antique gold, violet undertones, prismatic edges; glints bending around edges like lensing, soft diffraction rainbows on metal. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_26.png,Open Portal
Anomaly Savant,CREATURE,Quantum Gold,AETHER,3,1,art/Quantum/Creature/Quantum_Creature_27.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Anomaly Savant’ landing from a leap, dust pluming around the impact, seen from a ground‑level tracking shot. The setting is mirage dunes with looping footprints, colored with antique gold, violet undertones, prismatic edges; time-lapse star streaks in the sky, glints bending around edges like lensing. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_27.png,Open Portal
Loop Chimera,CREATURE,Quantum Gold,AETHER,6,2,art/Quantum/Creature/Quantum_Creature_28.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Loop Chimera’ bracing amid a shockwave rippling across the terrain, seen from a intimate close‑up with shallow depth of field. The setting is mechanical orreries above star-lit deserts, colored with antique gold, violet undertones, prismatic edges; shimmering dust arcs frozen mid‑spin, fractured afterimages trailing motion. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_28.png,Open Portal
Chrono Savant,CREATURE,Quantum Gold,AETHER,3,1,art/Quantum/Creature/Quantum_Creature_29.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Chrono Savant’ emerging from mist with eyes igniting, seen from a over‑the‑shoulder perspective. The setting is mechanical orreries above star-lit deserts, colored with antique gold, violet undertones, prismatic edges; glints bending around edges like lensing, shimmering dust arcs frozen mid‑spin. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_29.png,Open Portal
Clock Mantis,CREATURE,Quantum Gold,AETHER,6,2,art/Quantum/Creature/Quantum_Creature_30.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Clock Mantis’ guarding a relic as light rakes across armor, seen from a wide cinematic landscape. The setting is floating islands tangled in time rifts, colored with antique gold, violet undertones, prismatic edges; fractured afterimages trailing motion, glints bending around edges like lensing. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_30.png,Open Portal
Echo Mantis,CREATURE,Quantum Gold,AETHER,7,3,art/Quantum/Creature/Quantum_Creature_31.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Echo Mantis’ guarding a relic as light rakes across armor, seen from a wide cinematic landscape. The setting is spiral stair voids between moments, colored with antique gold, violet undertones, prismatic edges; glints bending around edges like lensing, soft diffraction rainbows on metal. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_31.png,Open Portal
Paradox Mantis,CREATURE,Quantum Gold,AETHER,7,3,art/Quantum/Creature/Quantum_Creature_32.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Paradox Mantis’ raising a shielded limb against incoming force, seen from a aerial top‑down sweep. The setting is mechanical orreries above star-lit deserts, colored with antique gold, violet undertones, prismatic edges; time-lapse star streaks in the sky, soft diffraction rainbows on metal. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_32.png,Open Portal
Anomaly Wanderer,CREATURE,Quantum Gold,AETHER,4,1,art/Quantum/Creature/Quantum_Creature_33.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Anomaly Wanderer’ unfurling wings in a thunderous blast, seen from a over‑the‑shoulder perspective. The setting is mirage dunes with looping footprints, colored with antique gold, violet undertones, prismatic edges; glints bending around edges like lensing, time-lapse star streaks in the sky. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_33.png,Open Portal
Rift Mantis,CREATURE,Quantum Gold,AETHER,4,1,art/Quantum/Creature/Quantum_Creature_34.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Rift Mantis’ landing from a leap, dust pluming around the impact, seen from a aerial top‑down sweep. The setting is mirage dunes with looping footprints, colored with antique gold, violet undertones, prismatic edges; soft diffraction rainbows on metal, glints bending around edges like lensing. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_34.png,Open Portal
Anomaly Chimera,CREATURE,Quantum Gold,AETHER,4,1,art/Quantum/Creature/Quantum_Creature_35.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Anomaly Chimera’ stalking forward with predatory focus, seen from a profile portrait with dramatic backlight. The setting is mechanical orreries above star-lit deserts, colored with antique gold, violet undertones, prismatic edges; shimmering dust arcs frozen mid‑spin, time-lapse star streaks in the sky. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_35.png,Open Portal
Quantum Runner,CREATURE,Quantum Gold,AETHER,7,3,art/Quantum/Creature/Quantum_Creature_36.png,frames/scifi_frame.png,icons/mana_aether.png,"Ultra‑detailed hand‑painted scene for a premium trading card game — a fusion of Magic: The Gathering’s epic scope with Pokémon’s character appeal. Painted like a traditional oil masterpiece on canvas with layered glazing, chiaroscuro, natural film grain, tactile brush texture in edges, physically accurate light and shadow, atmospheric perspective; strictly no CGI look, no plastic shading. Depict the Quantum Gold mana creature ‘Quantum Runner’ raising a shielded limb against incoming force, seen from a profile portrait with dramatic backlight. The setting is mechanical orreries above star-lit deserts, colored with antique gold, violet undertones, prismatic edges; fractured afterimages trailing motion, time-lapse star streaks in the sky. Emphasize painterly realism: layered color, micro‑detail in focal areas, looser strokes in the distance, subtle edge variation, natural bloom and depth of field. Full‑frame composition, cinematic but unmistakably hand‑painted.",output/Quantum_Creature_36.png,Open Portal
